1708 , 0.657256 , 216.0
1710 , 0.997667 , 216.0
1712 , 1.20668 , 216.0
1714 , 1.18941 , 216.0
1716 , 0.924899 , 216.0
1718 , 0.55538 , 216.0
1720 , 0.183355 , 0.0
1722 , 0.0 , 0.0
1724 , 0.0 , 0.0
1726 , -0.115989 , 0.0
1728 , -0.326361 , 0.0
1730 , -0.398821 , 0.0
1732 , -0.39248 , 0.0
1734 , -0.33084 , 0.0
1736 , -0.258459 , 0.0
1738 , -0.174592 , 0.0
1740 , -0.0923704 , 0.0
1742 , -0.0389638 , 0.0
1744 , -0.00441143 , 0.0
1746 , 0.0 , 0.0
1748 , 0.00273739 , 0.0
1750 , 0.0138243 , 0.0
1752 , 0.0149092 , 0.0
1754 , 0.0 , 0.0
1756 , 0.0 , 0.0
1758 , 0.0 , 0.0
1760 , 0.0 , -342.0
1762 , 0.0 , -342.0
1764 , 0.0 , -342.0
1766 , 0.0 , -342.0
1768 , 0.0 , -342.0
1770 , 0.0 , -342.0
1772 , 0.0 , -342.0
1774 , 0.0 , -342.0
1776 , 0.0 , -342.0
1778 , 0.0 , -342.0
1780 , 0.0 , -342.0
1782 , 0.0 , -342.0
1784 , 0.0 , -342.0
1786 , 0.0 , -342.0
1788 , 0.0 , -342.0
1790 , 0.0 , -342.0
1792 , 0.0 , -342.0
1794 , 0.0 , -342.0
1796 , 0.0 , -342.0
1798 , 0.0 , -342.0
1800 , 0.0 , -342.0
1802 , 0.0 , -342.0
1804 , 0.0 , -342.0
1806 , 0.0 , -342.0
1808 , 0.0 , -342.0
1810 , 0.0 , -342.0
1812 , 0.0 , -342.0
1814 , 0.0 , -342.0
1816 , 0.0 , -342.0
1818 , 0.0 , -342.0
1820 , 0.0 , -342.0
1822 , 0.0 , -342.0
1824 , 0.0 , -342.0
1826 , 0.0 , -342.0
1828 , 0.0 , -342.0
1830 , 0.0 , -342.0
1832 , 0.0 , -342.0
1834 , 0.0 , -342.0
1836 , 0.0 , -342.0
1838 , 0.0 , -342.0
1840 , 0.0 , 36.0
1842 , 0.0 , 36.0
1844 , -0.0358488 , 36.0
1846 , -0.0393671 , 36.0
1848 , -0.0371652 , 36.0
1850 , -0.0146624 , 36.0
1852 , 0.0254225 , 36.0
1854 , 0.10629 , 36.0
1856 , 0.23362 , 36.0
1858 , 0.389735 , 36.0
1860 , 0.566496 , 36.0
1862 , 0.74338 , 36.0
1864 , 0.885444 , 36.0
1866 , 0.949477 , 36.0
1868 , 0.890769 , 36.0
1870 , 0.672732 , 36.0
1872 , 0.277618 , 36.0
1874 , -0.127871 , 36.0
1876 , -0.829544 , 36.0
1878 , -1.66281 , 36.0
1880 , -2.38951 , 36.0
1882 , -2.92509 , 36.0
1884 , -3.22064 , 36.0
1886 , -3.21842 , 36.0
1888 , -2.90553 , 36.0
1890 , -2.31809 , 36.0
1892 , -1.57916 , 36.0
1894 , -0.985857 , 36.0
1896 , -0.0507582 , 36.0
1898 , 0.70332 , 36.0
1900 , 1.32355 , 36.0
1902 , 1.66052 , 36.0
1904 , 1.69742 , 36.0
1906 , 1.72215 , 36.0
1908 , 1.50322 , 36.0
1910 , 1.16833 , 36.0
1912 , 0.814202 , 36.0
1914 , 0.470907 , 36.0
1916 , 0.193855 , 36.0
1918 , -0.00272798 , 36.0
1920 , -0.0970747 , 54.0
1922 , -0.226899 , 54.0
1924 , -0.264107 , 54.0
1926 , -0.251878 , 54.0
1928 , -0.197479 , 54.0
1930 , -0.103622 , 54.0
1932 , 0.0155935 , 54.0
1934 , 0.236764 , 54.0
1936 , 0.460132 , 54.0
1938 , 0.705753 , 54.0
1940 , 0.947594 , 54.0
1942 , 1.14091 , 54.0
1944 , 1.14962 , 54.0
1946 , 1.10723 , 54.0
1948 , 0.842256 , 54.0
1950 , 0.474183 , 54.0
1952 , 0.0470258 , 54.0
1954 , -0.236853 , 54.0
1956 , -0.708928 , 54.0
1958 , -1.16632 , 54.0
1960 , -1.21205 , -72.0
1962 , -1.23284 , -72.0
1964 , -1.13859 , -72.0
1966 , -0.954087 , -72.0
1968 , -0.75909 , -72.0
1970 , -0.579994 , -72.0
1972 , -0.461033 , -72.0
1974 , -0.429028 , -72.0
1976 , -0.511442 , -72.0
1978 , -0.576889 , -72.0
1980 , -0.738201 , -72.0
1982 , -0.819711 , -72.0
1984 , -0.769194 , -72.0
1986 , -0.586793 , -72.0
1988 , -0.0411657 , -72.0
